mux_type,k_min,density,rep,N,N_gcc,giant_fraction
no_mux,10.0,1e-05,0,1000,8.0,0.008
no_mux,100.0,1e-05,0,1000,5.0,0.005
no_mux,1000.0,1e-05,0,1000,3.0,0.003
no_mux,10.0,1e-05,1,1000,9.0,0.009
no_mux,100.0,1e-05,1,1000,5.0,0.005
no_mux,1000.0,1e-05,1,1000,4.0,0.004
no_mux,10.0,1e-05,2,1000,8.0,0.008
no_mux,100.0,1e-05,2,1000,4.0,0.004
no_mux,1000.0,1e-05,2,1000,3.0,0.003
no_mux,10.0,1e-05,3,1000,8.0,0.008
no_mux,100.0,1e-05,3,1000,7.0,0.007
no_mux,1000.0,1e-05,3,1000,3.0,0.003
no_mux,10.0,1e-05,4,1000,7.0,0.007
no_mux,100.0,1e-05,4,1000,5.0,0.005
no_mux,1000.0,1e-05,4,1000,4.0,0.004
no_mux,10.0,1e-05,5,1000,8.0,0.008
no_mux,100.0,1e-05,5,1000,5.0,0.005
no_mux,1000.0,1e-05,5,1000,3.0,0.003
no_mux,10.0,1e-05,6,1000,8.0,0.008
no_mux,100.0,1e-05,6,1000,5.0,0.005
no_mux,1000.0,1e-05,6,1000,3.0,0.003
no_mux,10.0,1e-05,7,1000,10.0,0.01
no_mux,100.0,1e-05,7,1000,6.0,0.006
no_mux,1000.0,1e-05,7,1000,3.0,0.003
no_mux,10.0,1e-05,8,1000,9.0,0.009
no_mux,100.0,1e-05,8,1000,5.0,0.005
no_mux,1000.0,1e-05,8,1000,3.0,0.003
no_mux,10.0,1e-05,9,1000,8.0,0.008
no_mux,100.0,1e-05,9,1000,5.0,0.005
no_mux,1000.0,1e-05,9,1000,3.0,0.003
no_mux,10.0,2.340347319320716e-05,0,1000,15.0,0.015
no_mux,100.0,2.340347319320716e-05,0,1000,9.0,0.009
no_mux,1000.0,2.340347319320716e-05,0,1000,5.0,0.005
no_mux,10.0,2.340347319320716e-05,1,1000,10.0,0.01
no_mux,100.0,2.340347319320716e-05,1,1000,10.0,0.01
no_mux,1000.0,2.340347319320716e-05,1,1000,5.0,0.005
no_mux,10.0,2.340347319320716e-05,2,1000,15.0,0.015
no_mux,100.0,2.340347319320716e-05,2,1000,9.0,0.009
no_mux,1000.0,2.340347319320716e-05,2,1000,4.0,0.004
no_mux,10.0,2.340347319320716e-05,3,1000,18.0,0.018
no_mux,100.0,2.340347319320716e-05,3,1000,9.0,0.009
no_mux,1000.0,2.340347319320716e-05,3,1000,5.0,0.005
no_mux,10.0,2.340347319320716e-05,4,1000,10.0,0.01
no_mux,100.0,2.340347319320716e-05,4,1000,7.0,0.007
no_mux,1000.0,2.340347319320716e-05,4,1000,4.0,0.004
no_mux,10.0,2.340347319320716e-05,5,1000,13.0,0.013
no_mux,100.0,2.340347319320716e-05,5,1000,6.0,0.006
no_mux,1000.0,2.340347319320716e-05,5,1000,4.0,0.004
no_mux,10.0,2.340347319320716e-05,6,1000,13.0,0.013
no_mux,100.0,2.340347319320716e-05,6,1000,7.0,0.007
no_mux,1000.0,2.340347319320716e-05,6,1000,4.0,0.004
no_mux,10.0,2.340347319320716e-05,7,1000,14.0,0.014
no_mux,100.0,2.340347319320716e-05,7,1000,6.0,0.006
no_mux,1000.0,2.340347319320716e-05,7,1000,5.0,0.005
no_mux,10.0,2.340347319320716e-05,8,1000,13.0,0.013
no_mux,100.0,2.340347319320716e-05,8,1000,6.0,0.006
no_mux,1000.0,2.340347319320716e-05,8,1000,5.0,0.005
no_mux,10.0,2.340347319320716e-05,9,1000,13.0,0.013
no_mux,100.0,2.340347319320716e-05,9,1000,7.0,0.007
no_mux,1000.0,2.340347319320716e-05,9,1000,4.0,0.004
no_mux,10.0,5.477225575051662e-05,0,1000,15.0,0.015
no_mux,100.0,5.477225575051662e-05,0,1000,10.0,0.01
no_mux,1000.0,5.477225575051662e-05,0,1000,6.0,0.006
no_mux,10.0,5.477225575051662e-05,1,1000,28.0,0.028
no_mux,100.0,5.477225575051662e-05,1,1000,11.0,0.011
no_mux,1000.0,5.477225575051662e-05,1,1000,7.0,0.007
no_mux,10.0,5.477225575051662e-05,2,1000,17.0,0.017
no_mux,100.0,5.477225575051662e-05,2,1000,11.0,0.011
no_mux,1000.0,5.477225575051662e-05,2,1000,4.0,0.004
no_mux,10.0,5.477225575051662e-05,3,1000,21.0,0.021
no_mux,100.0,5.477225575051662e-05,3,1000,14.0,0.014
no_mux,1000.0,5.477225575051662e-05,3,1000,6.0,0.006
no_mux,10.0,5.477225575051662e-05,4,1000,32.0,0.032
no_mux,100.0,5.477225575051662e-05,4,1000,11.0,0.011
no_mux,1000.0,5.477225575051662e-05,4,1000,5.0,0.005
no_mux,10.0,5.477225575051662e-05,5,1000,39.0,0.039
no_mux,100.0,5.477225575051662e-05,5,1000,17.0,0.017
no_mux,1000.0,5.477225575051662e-05,5,1000,6.0,0.006
no_mux,10.0,5.477225575051662e-05,6,1000,32.0,0.032
no_mux,100.0,5.477225575051662e-05,6,1000,17.0,0.017
no_mux,1000.0,5.477225575051662e-05,6,1000,9.0,0.009
no_mux,10.0,5.477225575051662e-05,7,1000,23.0,0.023
no_mux,100.0,5.477225575051662e-05,7,1000,15.0,0.015
no_mux,1000.0,5.477225575051662e-05,7,1000,7.0,0.007
no_mux,10.0,5.477225575051662e-05,8,1000,21.0,0.021
no_mux,100.0,5.477225575051662e-05,8,1000,15.0,0.015
no_mux,1000.0,5.477225575051662e-05,8,1000,5.0,0.005
no_mux,10.0,5.477225575051662e-05,9,1000,23.0,0.023
no_mux,100.0,5.477225575051662e-05,9,1000,11.0,0.011
no_mux,1000.0,5.477225575051662e-05,9,1000,6.0,0.006
no_mux,10.0,0.00012818610191887026,0,1000,85.0,0.085
no_mux,100.0,0.00012818610191887026,0,1000,40.0,0.04
no_mux,1000.0,0.00012818610191887026,0,1000,16.0,0.016
no_mux,10.0,0.00012818610191887026,1,1000,70.0,0.07
no_mux,100.0,0.00012818610191887026,1,1000,40.0,0.04
no_mux,1000.0,0.00012818610191887026,1,1000,8.0,0.008
no_mux,10.0,0.00012818610191887026,2,1000,93.0,0.093
no_mux,100.0,0.00012818610191887026,2,1000,30.0,0.03
no_mux,1000.0,0.00012818610191887026,2,1000,10.0,0.01
no_mux,10.0,0.00012818610191887026,3,1000,61.0,0.061
no_mux,100.0,0.00012818610191887026,3,1000,27.0,0.027
no_mux,1000.0,0.00012818610191887026,3,1000,9.0,0.009
no_mux,10.0,0.00012818610191887026,4,1000,107.0,0.107
no_mux,100.0,0.00012818610191887026,4,1000,25.0,0.025
no_mux,1000.0,0.00012818610191887026,4,1000,9.0,0.009
no_mux,10.0,0.00012818610191887026,5,1000,109.0,0.109
no_mux,100.0,0.00012818610191887026,5,1000,26.0,0.026
no_mux,1000.0,0.00012818610191887026,5,1000,9.0,0.009
no_mux,10.0,0.00012818610191887026,6,1000,131.0,0.131
no_mux,100.0,0.00012818610191887026,6,1000,29.0,0.029
no_mux,1000.0,0.00012818610191887026,6,1000,7.0,0.007
no_mux,10.0,0.00012818610191887026,7,1000,65.0,0.065
no_mux,100.0,0.00012818610191887026,7,1000,28.0,0.028
no_mux,1000.0,0.00012818610191887026,7,1000,6.0,0.006
no_mux,10.0,0.00012818610191887026,8,1000,41.0,0.041
no_mux,100.0,0.00012818610191887026,8,1000,21.0,0.021
no_mux,1000.0,0.00012818610191887026,8,1000,12.0,0.012
no_mux,10.0,0.00012818610191887026,9,1000,87.0,0.087
no_mux,100.0,0.00012818610191887026,9,1000,40.0,0.04
no_mux,1000.0,0.00012818610191887026,9,1000,7.0,0.007
no_mux,10.0,0.00030000000000000014,0,1000,759.0,0.759
no_mux,100.0,0.00030000000000000014,0,1000,128.0,0.128
no_mux,1000.0,0.00030000000000000014,0,1000,19.0,0.019
no_mux,10.0,0.00030000000000000014,1,1000,419.0,0.419
no_mux,100.0,0.00030000000000000014,1,1000,135.0,0.135
no_mux,1000.0,0.00030000000000000014,1,1000,17.0,0.017
no_mux,10.0,0.00030000000000000014,2,1000,667.0,0.667
no_mux,100.0,0.00030000000000000014,2,1000,93.0,0.093
no_mux,1000.0,0.00030000000000000014,2,1000,20.0,0.02
no_mux,10.0,0.00030000000000000014,3,1000,306.0,0.306
no_mux,100.0,0.00030000000000000014,3,1000,121.0,0.121
no_mux,1000.0,0.00030000000000000014,3,1000,21.0,0.021
no_mux,10.0,0.00030000000000000014,4,1000,295.0,0.295
no_mux,100.0,0.00030000000000000014,4,1000,66.0,0.066
no_mux,1000.0,0.00030000000000000014,4,1000,12.0,0.012
no_mux,10.0,0.00030000000000000014,5,1000,719.0,0.719
no_mux,100.0,0.00030000000000000014,5,1000,90.0,0.09
no_mux,1000.0,0.00030000000000000014,5,1000,18.0,0.018
no_mux,10.0,0.00030000000000000014,6,1000,559.0,0.559
no_mux,100.0,0.00030000000000000014,6,1000,97.0,0.097
no_mux,1000.0,0.00030000000000000014,6,1000,18.0,0.018
no_mux,10.0,0.00030000000000000014,7,1000,665.0,0.665
no_mux,100.0,0.00030000000000000014,7,1000,142.0,0.142
no_mux,1000.0,0.00030000000000000014,7,1000,19.0,0.019
no_mux,10.0,0.00030000000000000014,8,1000,752.0,0.752
no_mux,100.0,0.00030000000000000014,8,1000,135.0,0.135
no_mux,1000.0,0.00030000000000000014,8,1000,23.0,0.023
no_mux,10.0,0.00030000000000000014,9,1000,784.0,0.784
no_mux,100.0,0.00030000000000000014,9,1000,73.0,0.073
no_mux,1000.0,0.00030000000000000014,9,1000,15.0,0.015
no_mux,10.0,0.0003822824957109402,0,1000,771.0,0.771
no_mux,100.0,0.0003822824957109402,0,1000,117.0,0.117
no_mux,1000.0,0.0003822824957109402,0,1000,24.0,0.024
no_mux,10.0,0.0003822824957109402,1,1000,698.0,0.698
no_mux,100.0,0.0003822824957109402,1,1000,189.0,0.189
no_mux,1000.0,0.0003822824957109402,1,1000,24.0,0.024
no_mux,10.0,0.0003822824957109402,2,1000,875.0,0.875
no_mux,100.0,0.0003822824957109402,2,1000,420.0,0.42
no_mux,1000.0,0.0003822824957109402,2,1000,22.0,0.022
no_mux,10.0,0.0003822824957109402,3,1000,815.0,0.815
no_mux,100.0,0.0003822824957109402,3,1000,134.0,0.134
no_mux,1000.0,0.0003822824957109402,3,1000,28.0,0.028
no_mux,10.0,0.0003822824957109402,4,1000,805.0,0.805
no_mux,100.0,0.0003822824957109402,4,1000,195.0,0.195
no_mux,1000.0,0.0003822824957109402,4,1000,23.0,0.023
no_mux,10.0,0.0003822824957109402,5,1000,642.0,0.642
no_mux,100.0,0.0003822824957109402,5,1000,103.0,0.103
no_mux,1000.0,0.0003822824957109402,5,1000,36.0,0.036
no_mux,10.0,0.0003822824957109402,6,1000,844.0,0.844
no_mux,100.0,0.0003822824957109402,6,1000,150.0,0.15
no_mux,1000.0,0.0003822824957109402,6,1000,32.0,0.032
no_mux,10.0,0.0003822824957109402,7,1000,867.0,0.867
no_mux,100.0,0.0003822824957109402,7,1000,89.0,0.089
no_mux,1000.0,0.0003822824957109402,7,1000,29.0,0.029
no_mux,10.0,0.0003822824957109402,8,1000,789.0,0.789
no_mux,100.0,0.0003822824957109402,8,1000,261.0,0.261
no_mux,1000.0,0.0003822824957109402,8,1000,17.0,0.017
no_mux,10.0,0.0003822824957109402,9,1000,881.0,0.881
no_mux,100.0,0.0003822824957109402,9,1000,295.0,0.295
no_mux,1000.0,0.0003822824957109402,9,1000,22.0,0.022
no_mux,10.0,0.0004871330217566165,0,1000,859.0,0.859
no_mux,100.0,0.0004871330217566165,0,1000,209.0,0.209
no_mux,1000.0,0.0004871330217566165,0,1000,32.0,0.032
no_mux,10.0,0.0004871330217566165,1,1000,790.0,0.79
no_mux,100.0,0.0004871330217566165,1,1000,316.0,0.316
no_mux,1000.0,0.0004871330217566165,1,1000,21.0,0.021
no_mux,10.0,0.0004871330217566165,2,1000,698.0,0.698
no_mux,100.0,0.0004871330217566165,2,1000,214.0,0.214
no_mux,1000.0,0.0004871330217566165,2,1000,30.0,0.03
no_mux,10.0,0.0004871330217566165,3,1000,831.0,0.831
no_mux,100.0,0.0004871330217566165,3,1000,170.0,0.17
no_mux,1000.0,0.0004871330217566165,3,1000,41.0,0.041
no_mux,10.0,0.0004871330217566165,4,1000,884.0,0.884
no_mux,100.0,0.0004871330217566165,4,1000,487.0,0.487
no_mux,1000.0,0.0004871330217566165,4,1000,34.0,0.034
no_mux,10.0,0.0004871330217566165,5,1000,907.0,0.907
no_mux,100.0,0.0004871330217566165,5,1000,247.0,0.247
no_mux,1000.0,0.0004871330217566165,5,1000,33.0,0.033
no_mux,10.0,0.0004871330217566165,6,1000,879.0,0.879
no_mux,100.0,0.0004871330217566165,6,1000,340.0,0.34
no_mux,1000.0,0.0004871330217566165,6,1000,28.0,0.028
no_mux,10.0,0.0004871330217566165,7,1000,884.0,0.884
no_mux,100.0,0.0004871330217566165,7,1000,255.0,0.255
no_mux,1000.0,0.0004871330217566165,7,1000,22.0,0.022
no_mux,10.0,0.0004871330217566165,8,1000,893.0,0.893
no_mux,100.0,0.0004871330217566165,8,1000,382.0,0.382
no_mux,1000.0,0.0004871330217566165,8,1000,30.0,0.03
no_mux,10.0,0.0004871330217566165,9,1000,883.0,0.883
no_mux,100.0,0.0004871330217566165,9,1000,270.0,0.27
no_mux,1000.0,0.0004871330217566165,9,1000,49.0,0.049
no_mux,10.0,0.0006207414243344372,0,1000,896.0,0.896
no_mux,100.0,0.0006207414243344372,0,1000,654.0,0.654
no_mux,1000.0,0.0006207414243344372,0,1000,104.0,0.104
no_mux,10.0,0.0006207414243344372,1,1000,896.0,0.896
no_mux,100.0,0.0006207414243344372,1,1000,679.0,0.679
no_mux,1000.0,0.0006207414243344372,1,1000,65.0,0.065
no_mux,10.0,0.0006207414243344372,2,1000,902.0,0.902
no_mux,100.0,0.0006207414243344372,2,1000,791.0,0.791
no_mux,1000.0,0.0006207414243344372,2,1000,47.0,0.047
no_mux,10.0,0.0006207414243344372,3,1000,852.0,0.852
no_mux,100.0,0.0006207414243344372,3,1000,296.0,0.296
no_mux,1000.0,0.0006207414243344372,3,1000,32.0,0.032
no_mux,10.0,0.0006207414243344372,4,1000,860.0,0.86
no_mux,100.0,0.0006207414243344372,4,1000,536.0,0.536
no_mux,1000.0,0.0006207414243344372,4,1000,64.0,0.064
no_mux,10.0,0.0006207414243344372,5,1000,903.0,0.903
no_mux,100.0,0.0006207414243344372,5,1000,680.0,0.68
no_mux,1000.0,0.0006207414243344372,5,1000,57.0,0.057
no_mux,10.0,0.0006207414243344372,6,1000,893.0,0.893
no_mux,100.0,0.0006207414243344372,6,1000,151.0,0.151
no_mux,1000.0,0.0006207414243344372,6,1000,36.0,0.036
no_mux,10.0,0.0006207414243344372,7,1000,734.0,0.734
no_mux,100.0,0.0006207414243344372,7,1000,155.0,0.155
no_mux,1000.0,0.0006207414243344372,7,1000,36.0,0.036
no_mux,10.0,0.0006207414243344372,8,1000,899.0,0.899
no_mux,100.0,0.0006207414243344372,8,1000,641.0,0.641
no_mux,1000.0,0.0006207414243344372,8,1000,32.0,0.032
no_mux,10.0,0.0006207414243344372,9,1000,856.0,0.856
no_mux,100.0,0.0006207414243344372,9,1000,440.0,0.44
no_mux,1000.0,0.0006207414243344372,9,1000,63.0,0.063
no_mux,10.0,0.0007909952696191077,0,1000,845.0,0.845
no_mux,100.0,0.0007909952696191077,0,1000,532.0,0.532
no_mux,1000.0,0.0007909952696191077,0,1000,57.0,0.057
no_mux,10.0,0.0007909952696191077,1,1000,910.0,0.91
no_mux,100.0,0.0007909952696191077,1,1000,548.0,0.548
no_mux,1000.0,0.0007909952696191077,1,1000,58.0,0.058
no_mux,10.0,0.0007909952696191077,2,1000,926.0,0.926
no_mux,100.0,0.0007909952696191077,2,1000,808.0,0.808
no_mux,1000.0,0.0007909952696191077,2,1000,64.0,0.064
no_mux,10.0,0.0007909952696191077,3,1000,902.0,0.902
no_mux,100.0,0.0007909952696191077,3,1000,570.0,0.57
no_mux,1000.0,0.0007909952696191077,3,1000,43.0,0.043
no_mux,10.0,0.0007909952696191077,4,1000,932.0,0.932
no_mux,100.0,0.0007909952696191077,4,1000,826.0,0.826
no_mux,1000.0,0.0007909952696191077,4,1000,43.0,0.043
no_mux,10.0,0.0007909952696191077,5,1000,868.0,0.868
no_mux,100.0,0.0007909952696191077,5,1000,727.0,0.727
no_mux,1000.0,0.0007909952696191077,5,1000,38.0,0.038
no_mux,10.0,0.0007909952696191077,6,1000,926.0,0.926
no_mux,100.0,0.0007909952696191077,6,1000,681.0,0.681
no_mux,1000.0,0.0007909952696191077,6,1000,52.0,0.052
no_mux,10.0,0.0007909952696191077,7,1000,916.0,0.916
no_mux,100.0,0.0007909952696191077,7,1000,814.0,0.814
no_mux,1000.0,0.0007909952696191077,7,1000,54.0,0.054
no_mux,10.0,0.0007909952696191077,8,1000,913.0,0.913
no_mux,100.0,0.0007909952696191077,8,1000,690.0,0.69
no_mux,1000.0,0.0007909952696191077,8,1000,46.0,0.046
no_mux,10.0,0.0007909952696191077,9,1000,917.0,0.917
no_mux,100.0,0.0007909952696191077,9,1000,789.0,0.789
no_mux,1000.0,0.0007909952696191077,9,1000,59.0,0.059
no_mux,10.0,0.0010079454858851348,0,1000,918.0,0.918
no_mux,100.0,0.0010079454858851348,0,1000,834.0,0.834
no_mux,1000.0,0.0010079454858851348,0,1000,87.0,0.087
no_mux,10.0,0.0010079454858851348,1,1000,866.0,0.866
no_mux,100.0,0.0010079454858851348,1,1000,706.0,0.706
no_mux,1000.0,0.0010079454858851348,1,1000,96.0,0.096
no_mux,10.0,0.0010079454858851348,2,1000,933.0,0.933
no_mux,100.0,0.0010079454858851348,2,1000,856.0,0.856
no_mux,1000.0,0.0010079454858851348,2,1000,72.0,0.072
no_mux,10.0,0.0010079454858851348,3,1000,912.0,0.912
no_mux,100.0,0.0010079454858851348,3,1000,857.0,0.857
no_mux,1000.0,0.0010079454858851348,3,1000,95.0,0.095
no_mux,10.0,0.0010079454858851348,4,1000,885.0,0.885
no_mux,100.0,0.0010079454858851348,4,1000,740.0,0.74
no_mux,1000.0,0.0010079454858851348,4,1000,35.0,0.035
no_mux,10.0,0.0010079454858851348,5,1000,935.0,0.935
no_mux,100.0,0.0010079454858851348,5,1000,859.0,0.859
no_mux,1000.0,0.0010079454858851348,5,1000,63.0,0.063
no_mux,10.0,0.0010079454858851348,6,1000,935.0,0.935
no_mux,100.0,0.0010079454858851348,6,1000,853.0,0.853
no_mux,1000.0,0.0010079454858851348,6,1000,60.0,0.06
no_mux,10.0,0.0010079454858851348,7,1000,915.0,0.915
no_mux,100.0,0.0010079454858851348,7,1000,834.0,0.834
no_mux,1000.0,0.0010079454858851348,7,1000,59.0,0.059
no_mux,10.0,0.0010079454858851348,8,1000,931.0,0.931
no_mux,100.0,0.0010079454858851348,8,1000,825.0,0.825
no_mux,1000.0,0.0010079454858851348,8,1000,67.0,0.067
no_mux,10.0,0.0010079454858851348,9,1000,793.0,0.793
no_mux,100.0,0.0010079454858851348,9,1000,553.0,0.553
no_mux,1000.0,0.0010079454858851348,9,1000,59.0,0.059
no_mux,10.0,0.0012843997196158193,0,1000,952.0,0.952
no_mux,100.0,0.0012843997196158193,0,1000,900.0,0.9
no_mux,1000.0,0.0012843997196158193,0,1000,205.0,0.205
no_mux,10.0,0.0012843997196158193,1,1000,924.0,0.924
no_mux,100.0,0.0012843997196158193,1,1000,836.0,0.836
no_mux,1000.0,0.0012843997196158193,1,1000,94.0,0.094
no_mux,10.0,0.0012843997196158193,2,1000,946.0,0.946
no_mux,100.0,0.0012843997196158193,2,1000,908.0,0.908
no_mux,1000.0,0.0012843997196158193,2,1000,226.0,0.226
no_mux,10.0,0.0012843997196158193,3,1000,919.0,0.919
no_mux,100.0,0.0012843997196158193,3,1000,846.0,0.846
no_mux,1000.0,0.0012843997196158193,3,1000,184.0,0.184
no_mux,10.0,0.0012843997196158193,4,1000,881.0,0.881
no_mux,100.0,0.0012843997196158193,4,1000,761.0,0.761
no_mux,1000.0,0.0012843997196158193,4,1000,67.0,0.067
no_mux,10.0,0.0012843997196158193,5,1000,907.0,0.907
no_mux,100.0,0.0012843997196158193,5,1000,816.0,0.816
no_mux,1000.0,0.0012843997196158193,5,1000,145.0,0.145
no_mux,10.0,0.0012843997196158193,6,1000,922.0,0.922
no_mux,100.0,0.0012843997196158193,6,1000,835.0,0.835
no_mux,1000.0,0.0012843997196158193,6,1000,79.0,0.079
no_mux,10.0,0.0012843997196158193,7,1000,935.0,0.935
no_mux,100.0,0.0012843997196158193,7,1000,861.0,0.861
no_mux,1000.0,0.0012843997196158193,7,1000,110.0,0.11
no_mux,10.0,0.0012843997196158193,8,1000,961.0,0.961
no_mux,100.0,0.0012843997196158193,8,1000,900.0,0.9
no_mux,1000.0,0.0012843997196158193,8,1000,70.0,0.07
no_mux,10.0,0.0012843997196158193,9,1000,950.0,0.95
no_mux,100.0,0.0012843997196158193,9,1000,889.0,0.889
no_mux,1000.0,0.0012843997196158193,9,1000,120.0,0.12
no_mux,10.0,0.0016366784343505565,0,1000,952.0,0.952
no_mux,100.0,0.0016366784343505565,0,1000,889.0,0.889
no_mux,1000.0,0.0016366784343505565,0,1000,137.0,0.137
no_mux,10.0,0.0016366784343505565,1,1000,955.0,0.955
no_mux,100.0,0.0016366784343505565,1,1000,920.0,0.92
no_mux,1000.0,0.0016366784343505565,1,1000,175.0,0.175
no_mux,10.0,0.0016366784343505565,2,1000,974.0,0.974
no_mux,100.0,0.0016366784343505565,2,1000,928.0,0.928
no_mux,1000.0,0.0016366784343505565,2,1000,127.0,0.127
no_mux,10.0,0.0016366784343505565,3,1000,878.0,0.878
no_mux,100.0,0.0016366784343505565,3,1000,819.0,0.819
no_mux,1000.0,0.0016366784343505565,3,1000,137.0,0.137
no_mux,10.0,0.0016366784343505565,4,1000,969.0,0.969
no_mux,100.0,0.0016366784343505565,4,1000,929.0,0.929
no_mux,1000.0,0.0016366784343505565,4,1000,150.0,0.15
no_mux,10.0,0.0016366784343505565,5,1000,934.0,0.934
no_mux,100.0,0.0016366784343505565,5,1000,866.0,0.866
no_mux,1000.0,0.0016366784343505565,5,1000,124.0,0.124
no_mux,10.0,0.0016366784343505565,6,1000,948.0,0.948
no_mux,100.0,0.0016366784343505565,6,1000,911.0,0.911
no_mux,1000.0,0.0016366784343505565,6,1000,231.0,0.231
no_mux,10.0,0.0016366784343505565,7,1000,968.0,0.968
no_mux,100.0,0.0016366784343505565,7,1000,937.0,0.937
no_mux,1000.0,0.0016366784343505565,7,1000,322.0,0.322
no_mux,10.0,0.0016366784343505565,8,1000,828.0,0.828
no_mux,100.0,0.0016366784343505565,8,1000,736.0,0.736
no_mux,1000.0,0.0016366784343505565,8,1000,159.0,0.159
no_mux,10.0,0.0016366784343505565,9,1000,880.0,0.88
no_mux,100.0,0.0016366784343505565,9,1000,801.0,0.801
no_mux,1000.0,0.0016366784343505565,9,1000,109.0,0.109
no_mux,10.0,0.0020855783885326824,0,1000,963.0,0.963
no_mux,100.0,0.0020855783885326824,0,1000,933.0,0.933
no_mux,1000.0,0.0020855783885326824,0,1000,374.0,0.374
no_mux,10.0,0.0020855783885326824,1,1000,948.0,0.948
no_mux,100.0,0.0020855783885326824,1,1000,908.0,0.908
no_mux,1000.0,0.0020855783885326824,1,1000,309.0,0.309
no_mux,10.0,0.0020855783885326824,2,1000,979.0,0.979
no_mux,100.0,0.0020855783885326824,2,1000,946.0,0.946
no_mux,1000.0,0.0020855783885326824,2,1000,271.0,0.271
no_mux,10.0,0.0020855783885326824,3,1000,979.0,0.979
no_mux,100.0,0.0020855783885326824,3,1000,953.0,0.953
no_mux,1000.0,0.0020855783885326824,3,1000,347.0,0.347
no_mux,10.0,0.0020855783885326824,4,1000,963.0,0.963
no_mux,100.0,0.0020855783885326824,4,1000,942.0,0.942
no_mux,1000.0,0.0020855783885326824,4,1000,554.0,0.554
no_mux,10.0,0.0020855783885326824,5,1000,973.0,0.973
no_mux,100.0,0.0020855783885326824,5,1000,937.0,0.937
no_mux,1000.0,0.0020855783885326824,5,1000,328.0,0.328
no_mux,10.0,0.0020855783885326824,6,1000,951.0,0.951
no_mux,100.0,0.0020855783885326824,6,1000,919.0,0.919
no_mux,1000.0,0.0020855783885326824,6,1000,728.0,0.728
no_mux,10.0,0.0020855783885326824,7,1000,948.0,0.948
no_mux,100.0,0.0020855783885326824,7,1000,896.0,0.896
no_mux,1000.0,0.0020855783885326824,7,1000,242.0,0.242
no_mux,10.0,0.0020855783885326824,8,1000,974.0,0.974
no_mux,100.0,0.0020855783885326824,8,1000,934.0,0.934
no_mux,1000.0,0.0020855783885326824,8,1000,306.0,0.306
no_mux,10.0,0.0020855783885326824,9,1000,952.0,0.952
no_mux,100.0,0.0020855783885326824,9,1000,901.0,0.901
no_mux,1000.0,0.0020855783885326824,9,1000,184.0,0.184
no_mux,10.0,0.002657600371230248,0,1000,953.0,0.953
no_mux,100.0,0.002657600371230248,0,1000,889.0,0.889
no_mux,1000.0,0.002657600371230248,0,1000,252.0,0.252
no_mux,10.0,0.002657600371230248,1,1000,974.0,0.974
no_mux,100.0,0.002657600371230248,1,1000,947.0,0.947
no_mux,1000.0,0.002657600371230248,1,1000,418.0,0.418
no_mux,10.0,0.002657600371230248,2,1000,973.0,0.973
no_mux,100.0,0.002657600371230248,2,1000,950.0,0.95
no_mux,1000.0,0.002657600371230248,2,1000,607.0,0.607
no_mux,10.0,0.002657600371230248,3,1000,959.0,0.959
no_mux,100.0,0.002657600371230248,3,1000,914.0,0.914
no_mux,1000.0,0.002657600371230248,3,1000,699.0,0.699
no_mux,10.0,0.002657600371230248,4,1000,964.0,0.964
no_mux,100.0,0.002657600371230248,4,1000,945.0,0.945
no_mux,1000.0,0.002657600371230248,4,1000,622.0,0.622
no_mux,10.0,0.002657600371230248,5,1000,983.0,0.983
no_mux,100.0,0.002657600371230248,5,1000,965.0,0.965
no_mux,1000.0,0.002657600371230248,5,1000,692.0,0.692
no_mux,10.0,0.002657600371230248,6,1000,935.0,0.935
no_mux,100.0,0.002657600371230248,6,1000,860.0,0.86
no_mux,1000.0,0.002657600371230248,6,1000,514.0,0.514
no_mux,10.0,0.002657600371230248,7,1000,966.0,0.966
no_mux,100.0,0.002657600371230248,7,1000,935.0,0.935
no_mux,1000.0,0.002657600371230248,7,1000,764.0,0.764
no_mux,10.0,0.002657600371230248,8,1000,978.0,0.978
no_mux,100.0,0.002657600371230248,8,1000,953.0,0.953
no_mux,1000.0,0.002657600371230248,8,1000,418.0,0.418
no_mux,10.0,0.002657600371230248,9,1000,977.0,0.977
no_mux,100.0,0.002657600371230248,9,1000,950.0,0.95
no_mux,1000.0,0.002657600371230248,9,1000,682.0,0.682
no_mux,10.0,0.0033865136750540663,0,1000,982.0,0.982
no_mux,100.0,0.0033865136750540663,0,1000,959.0,0.959
no_mux,1000.0,0.0033865136750540663,0,1000,861.0,0.861
no_mux,10.0,0.0033865136750540663,1,1000,976.0,0.976
no_mux,100.0,0.0033865136750540663,1,1000,957.0,0.957
no_mux,1000.0,0.0033865136750540663,1,1000,854.0,0.854
no_mux,10.0,0.0033865136750540663,2,1000,963.0,0.963
no_mux,100.0,0.0033865136750540663,2,1000,891.0,0.891
no_mux,1000.0,0.0033865136750540663,2,1000,542.0,0.542
no_mux,10.0,0.0033865136750540663,3,1000,970.0,0.97
no_mux,100.0,0.0033865136750540663,3,1000,948.0,0.948
no_mux,1000.0,0.0033865136750540663,3,1000,804.0,0.804
no_mux,10.0,0.0033865136750540663,4,1000,915.0,0.915
no_mux,100.0,0.0033865136750540663,4,1000,855.0,0.855
no_mux,1000.0,0.0033865136750540663,4,1000,495.0,0.495
